,BW,Beg.,Nov.,Int.,Adv.,Elite,Area,Exercise
5,72.57472,24.040376,53.070264,95.25431999999999,150.138952,214.095424,legs,sumo_squat
6,77.11064,27.215519999999998,57.606184,102.0582,158.303608,223.620856,legs,sumo_squat
7,81.64656,30.844256,62.595696,107.954896,166.014672,233.146288,legs,sumo_squat
8,86.18248,34.0194,67.131616,114.305184,173.725736,241.764536,legs,sumo_squat
9,90.7184,37.194544,71.667536,120.20188,180.983208,250.382784,legs,sumo_squat
10,95.25431999999999,40.369688,76.203456,126.098576,188.24068,259.001032,legs,sumo_squat
11,99.79024,43.544832,80.739376,131.54167999999999,195.04456,267.165688,legs,sumo_squat
12,104.32616,46.719976,85.275296,136.984784,201.84844,274.876752,legs,sumo_squat
13,108.86207999999999,49.89512,89.357624,142.427888,208.198728,282.587816,legs,sumo_squat
14,113.398,53.070264,93.439952,147.870992,214.549016,289.845288,legs,sumo_squat
15,117.93392,56.245408,97.52228,152.860504,220.899304,297.10276,legs,sumo_squat
16,122.46984,59.420552,101.604608,157.850016,226.796,303.90664,legs,sumo_squat
17,127.00576,62.595696,105.686936,162.839528,232.69269599999998,310.71052,legs,sumo_squat
18,131.54167999999999,65.317248,109.31567199999999,167.82904,238.589392,317.5144,legs,sumo_squat
19,136.0776,68.492392,113.398,172.36496,244.032496,323.864688,legs,sumo_squat
20,140.61352,71.213944,117.026736,177.354472,249.4756,330.214976,legs,sumo_squat
0,49.89512,16.329312,39.008912,74.389088,120.20188,174.63291999999998,legs,hip_adduction
1,54.431039999999996,19.050864,43.998424,80.739376,128.366536,184.158352,legs,hip_adduction
2,58.96696,22.226008,48.534344,86.636072,136.0776,193.230192,legs,hip_adduction
3,63.50288,24.94756,52.616672,92.532768,143.335072,202.302032,legs,hip_adduction
4,68.0388,28.122704,57.152592,97.975872,150.138952,210.466688,legs,hip_adduction
5,72.57472,30.844256,61.23492,103.418976,156.942832,218.177752,legs,hip_adduction
6,77.11064,34.0194,64.863656,108.408488,163.29312,225.435224,legs,hip_adduction
7,81.64656,36.740952,68.945984,113.398,169.189816,232.69269599999998,legs,hip_adduction
8,86.18248,39.462504,72.57472,118.387512,175.086512,239.496576,legs,hip_adduction
9,90.7184,42.184056,76.203456,122.923432,180.983208,246.300456,legs,hip_adduction
10,95.25431999999999,44.905608,79.83219199999999,127.459352,186.426312,252.650744,legs,hip_adduction
11,99.79024,47.627159999999996,83.460928,131.995272,191.415824,259.001032,legs,hip_adduction
12,104.32616,49.89512,86.636072,136.0776,196.858928,264.897728,legs,hip_adduction
13,108.86207999999999,52.616672,90.264808,140.61352,201.84844,270.794424,legs,hip_adduction
14,113.398,54.884631999999996,93.439952,144.242256,206.38436,276.237528,legs,hip_adduction
15,117.93392,57.606184,96.615096,148.324584,211.373872,281.680632,legs,hip_adduction
16,122.46984,59.874144,99.79024,152.406912,215.909792,286.670144,legs,hip_adduction
17,127.00576,62.142103999999996,102.511792,156.035648,220.445712,292.113248,legs,hip_adduction
18,131.54167999999999,64.410064,105.686936,159.66438399999998,224.52804,297.10276,legs,hip_adduction
19,136.0776,66.678024,108.408488,163.29312,229.06396,302.092272,legs,hip_adduction
20,140.61352,68.945984,111.583632,166.468264,233.146288,306.628192,legs,hip_adduction
0,49.89512,8.164656,28.576296,63.50288,112.037224,171.004184,legs,seated_calf_raise
1,54.431039999999996,10.432616,33.112216,69.853168,120.20188,181.4368,legs,seated_calf_raise
2,58.96696,13.154168,37.194544,76.203456,128.366536,190.962232,legs,seated_calf_raise
3,63.50288,15.422128,41.730464,82.100152,136.0776,200.487664,legs,seated_calf_raise
4,68.0388,18.14368,45.812792,87.996848,143.788664,209.559504,legs,seated_calf_raise
5,72.57472,20.865232,49.89512,93.439952,150.592544,218.177752,legs,seated_calf_raise
6,77.11064,23.586784,53.523856,98.883056,157.396424,226.342408,legs,seated_calf_raise
7,81.64656,25.854744,57.606184,103.872568,164.200304,234.053472,legs,seated_calf_raise
8,86.18248,28.576296,61.23492,108.86207999999999,170.550592,241.764536,legs,seated_calf_raise
9,90.7184,30.844256,64.863656,113.851592,176.447288,249.022008,legs,seated_calf_raise
10,95.25431999999999,33.565808,68.492392,118.841104,182.343984,255.825888,legs,seated_calf_raise
11,99.79024,35.833768,72.121128,123.377024,188.24068,262.629768,legs,seated_calf_raise
12,104.32616,38.55532,75.749864,127.912944,193.683784,269.433648,legs,seated_calf_raise
13,108.86207999999999,40.82328,78.925008,132.448864,199.126888,275.783936,legs,seated_calf_raise
14,113.398,43.544832,82.553744,136.531192,204.56999199999998,281.680632,legs,seated_calf_raise
